Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.619016E+00 1.986148E+00 0.000000E+00 0.000000E+00 7.350912E-02 7.336992E-02 7.350912E-02 7.348448E-02 7.350912E-02 9.017600E-02 7.350816E-02 7.347104E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.600202E+00 1.987991E+00 0.000000E+00 0.000000E+00 4.124768E-02 4.118368E-02 4.124768E-02 4.123648E-02 4.124768E-02 5.124096E-02 4.124768E-02 4.122784E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.731446E+00 2.205330E+00 0.000000E+00 0.000000E+00 4.217056E-02 4.210496E-02 4.217056E-02 4.215360E-02 4.217056E-02 5.371008E-02 4.217056E-02 4.213344E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.467961E+00 1.804689E+00 0.000000E+00 0.000000E+00 4.155840E-02 4.149344E-02 4.155840E-02 4.154880E-02 4.155840E-02 5.109056E-02 4.155840E-02 4.154080E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.684390E+00 2.045141E+00 0.000000E+00 0.000000E+00 4.156192E-02 4.149312E-02 4.156192E-02 4.154752E-02 4.156192E-02 5.046080E-02 4.156192E-02 4.154496E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.652248E+00 2.154892E+00 0.000000E+00 0.000000E+00 4.176544E-02 4.169920E-02 4.176544E-02 4.175520E-02 4.176544E-02 5.446976E-02 4.176544E-02 4.172800E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.679553E+00 2.303175E+00 0.000000E+00 0.000000E+00 4.168160E-02 4.162112E-02 4.168160E-02 4.166720E-02 4.168160E-02 5.715648E-02 4.168160E-02 4.166816E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.531332E+00 1.955230E+00 0.000000E+00 0.000000E+00 4.245120E-02 4.239680E-02 4.245120E-02 4.244384E-02 4.245024E-02 5.420032E-02 4.245120E-02 4.243424E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.703885E+00 2.246958E+00 0.000000E+00 0.000000E+00 4.049984E-02 4.044832E-02 4.049952E-02 4.048992E-02 4.049920E-02 5.340480E-02 4.049952E-02 4.048256E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.551374E+00 2.060099E+00 0.000000E+00 0.000000E+00 4.126016E-02 4.119936E-02 4.126016E-02 4.124800E-02 4.126016E-02 5.478976E-02 4.126016E-02 4.122272E-02
11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.637891E+00 2.071243E+00 0.000000E+00 0.000000E+00 4.152096E-02 4.146304E-02 4.152096E-02 4.151360E-02 4.152096E-02 5.250368E-02 4.152096E-02 4.150752E-02
12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.524059E+00 1.969405E+00 0.000000E+00 0.000000E+00 4.265280E-02 4.260448E-02 4.265216E-02 4.264096E-02 4.265248E-02 5.511552E-02 4.265248E-02 4.263904E-02
13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.977580E+00 2.565817E+00 0.000000E+00 0.000000E+00 4.248160E-02 4.242592E-02 4.248160E-02 4.247424E-02 4.248160E-02 5.511680E-02 4.248160E-02 4.246432E-02
14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.760630E+00 2.450365E+00 0.000000E+00 0.000000E+00 4.203456E-02 4.199136E-02 4.203456E-02 4.202720E-02 4.203456E-02 5.849920E-02 4.203456E-02 4.200064E-02
15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.751217E+00 2.318951E+00 0.000000E+00 0.000000E+00 4.226048E-02 4.220480E-02 4.226048E-02 4.225088E-02 4.226048E-02 5.595904E-02 4.226048E-02 4.224640E-02
16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.694091E+00 2.142322E+00 0.000000E+00 0.000000E+00 4.014304E-02 4.010016E-02 4.014368E-02 4.013632E-02 4.014336E-02 5.076224E-02 4.014272E-02 4.012992E-02
17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.762633E+00 2.283740E+00 0.000000E+00 0.000000E+00 4.028480E-02 4.024704E-02 4.028480E-02 4.027520E-02 4.028480E-02 5.219200E-02 4.028480E-02 4.027072E-02
18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.636299E+00 2.134126E+00 0.000000E+00 0.000000E+00 4.217216E-02 4.212896E-02 4.217216E-02 4.216512E-02 4.217184E-02 5.500096E-02 4.217216E-02 4.215904E-02
19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.097047E+00 2.756667E+00 0.000000E+00 0.000000E+00 4.244256E-02 4.239232E-02 4.244256E-02 4.243520E-02 4.244256E-02 5.579136E-02 4.244256E-02 4.242880E-02
20 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.124293E+00 2.643465E+00 0.000000E+00 0.000000E+00 4.236832E-02 4.233408E-02 4.236928E-02 4.235936E-02 4.236864E-02 5.272064E-02 4.236928E-02 4.235872E-02
21 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.514423E+00 1.861818E+00 0.000000E+00 0.000000E+00 4.028224E-02 4.025088E-02 4.028288E-02 4.027584E-02 4.028320E-02 4.952256E-02 4.028288E-02 4.027296E-02
